ID,Name,Capital,Buy Motivation,Resell Motivation,Loyalty,KrpytoLove,Daytime,Musicians Per Session,Credit History,NFT Wallet,
9856531,Reinhard Löffler-Bolzmann,9961.07,0.000481928,0.00344811,0.126905,0,6,22,-3.3 -11 ,2: 1343851 1107101 ,
1473739,Ivo Hartung,9681.89,0.00440517,0.00523405,0.0924071,0,13,9,-9.9 -12.1 -8.8 -8.8 -9.9 -7.7 -9.9 -6.6 -1.1 -17.6 -2.2 -11 -12.1 -13.2 -5.5 -8.8 -8.8 -9.9 -6.6 -13.2 -16.5 -9.9 -9.9 -14.3 -6.6 -16.5 -12.1 -6.6 -5.5 -19.8 -12.1 ,31: 5444670 3021498 7080163 6786518 7858788 6111859 3841995 7793247 3282149 9254297 3471884 1036604 1975849 5641938 6166204 8079534 6524963 9576510 4576339 4564952 7200167 7614825 6191277 4949103 4089383 7129378 1907112 4292798 1149108 8961858 5938042 ,
9692002,Mareile Lachmann,9124.6,0.0153632,0.00890146,0.148718,1,16,31,-6 -13 -13 -7 -5 -5 -14 -4 -5 -8 -12 -6 -20 -13 -17 -8 -16 -8 -15 -7 -13 -9 -11 -5 -3 -11 -10 -9 -4 -13 -9 -6 -19 -12 -8 -12 -7 -3 -9 -16 -5 -19 -16 -13 -2 -4 -6 -10 -9 -9 -25 -7 -6 -16 -7 -3 -8 -5 -11 -19 -7 -9 -4 -9 -16 -16 -18 -10 -13 -9 -15 -25 -13 -14 -13 -8 -19 -2 -14 -17 -9 -4 -13 -11 ,84: 9558638 5599821 1083004 9566087 5494861 7571910 6163005 3417809 1377781 4343881 7493949 8042238 1133873 7044308 1598464 6545491 1767608 9332139 9255398 3934849 5176890 1704918 5398250 5862128 4519125 6968242 3713871 3735328 3099584 4138991 1582190 5947572 6046479 9650561 1438500 3761717 5714182 1012187 6106331 4336819 5942759 1978481 5896573 3852942 1530862 3873723 7988586 4777092 9550316 7628204 7926905 7546607 3783677 6797113 3739149 4943513 1918337 2517953 3506724 2075149 3501753 3966986 5544209 5734385 6865245 8333411 2091535 2893694 2191612 2778618 9839463 7676925 6879704 8498672 7555233 1740032 8160252 2015501 4974810 8341443 8674132 7729113 2874557 2192763 ,
5986304,Tomislav Boucsein,9783.66,0.00429635,0.00503404,0.200564,1,15,13,-3 -8 -9 -10 -4 -13 -9 -16 -12 -9 -19 -5 -15 -19 -8 -6 -3 -10 -6 -5 -11 -13 -1 ,23: 5616214 6022887 1455346 1059977 2381863 1446296 7931863 2724389 1718051 2459827 8446673 1117693 4689707 8092077 4570253 8631772 7536808 5042911 7533543 4831747 3439333 9276073 8466248 ,
8436313,Alexa Gorlitz,9775.48,0.00490003,0.00355577,0.0826119,0,14,29,-4.4 -15.4 -3.3 -5.5 -14.3 -5.5 -6.6 -4.4 -19.8 -0 -14.3 -11 -15.4 -16.5 -7.7 -3.3 -6.6 -13.2 -14.3 -8.8 -19.8 -11 ,22: 4502796 4856963 6359987 5721407 4813890 5160887 8238154 6688963 3503620 5234053 1504235 3669694 7507358 4378887 9389665 9623492 5321921 6085106 5145986 2322252 9976481 3199415 ,
9417021,Prof. Dora Junk B.A.,9919.11,0.00104781,0.00503169,0.129936,0,17,31,-22 -7.7 -16.5 -9.9 -8.8 -6.6 ,6: 5781415 4384851 4304621 6745095 7411298 5107569 ,
2825180,Univ.Prof. Gotthard Hiller B.Sc.,9994.08,0.000422344,0.00520578,0.0512017,1,17,20,-19 ,1: 8323142 ,
9376182,Prof. Tina Löchel B.Eng.,9253.72,0.015231,0.00570097,0.1673,1,17,15,-8 -10 -13 -9 -14 -7 -14 -13 -9 -17 -8 -3 -9 -10 -9 -5 -9 -13 -9 -11 -7 -8 -6 -6 -15 -1 -13 -5 -10 -12 -3 -7 -9 -5 -5 -6 -14 -5 -11 -10 -10 -9 -13 -17 -8 -15 -0 -15 -8 -11 -11 -12 -8 -6 -9 -8 -8 -16 -6 -16 -6 -10 -6 -7 -16 -12 -6 -8 -5 -13 -1 -2 -3 -13 -6 -3 -11 -12 -14 -5 -9 -2 -21 -10 ,84: 9368978 9146808 2761169 6775270 9105083 5860778 6072215 4700830 8854892 8684628 5357479 9051669 5043498 2429632 1103422 7128547 2583082 9878728 2548761 4113794 8305533 4599908 8592147 4035260 7010575 5750441 4979932 8399770 3240148 5508928 1145786 9909509 1376451 2178569 9541812 4553628 9443084 9047951 9832133 6505816 4268148 4702019 3278474 5868395 8407774 5058959 9608505 5833512 4577643 2208554 6373569 5647018 3843265 5374215 1652132 9739023 5916402 1399505 3463130 8678181 3295854 3441903 5188905 7722789 6830450 7908564 3562004 9664275 6077381 7199263 6052314 4974791 7976891 3551535 6162385 2779338 8513735 3918297 4001981 3707835 2121453 7289777 7930228 4012829 ,
3447989,Ing. Paula Dobes MBA.,9434.89,0.0112864,0.00629509,0.108797,0,16,28,-5.5 -11 -16.5 -14.3 -12.1 -3.3 -8.8 -4.4 -12.1 -14.3 -6.6 -14.3 -5.5 -6.6 -12.1 -9.9 -8.8 -6.6 -5.5 -12.1 -6.6 -8.8 -8.8 -11 -5.5 -4.4 -5.5 -17.6 -15.4 -12.1 -9.9 -11 -8.8 -15.4 -9.9 -12.1 -7.7 -13.2 -8.8 -13.2 -13.2 -6.6 -1.1 -13.2 -2.2 -7.7 -14.3 -7.7 -9.9 -22 -9.9 -17.6 -22 -2.2 -4.4 -2.2 -2.2 ,57: 5440121 5968655 8628186 9988171 2343921 4505274 4292941 5698492 2008126 1593592 3079180 1392946 4922462 6697005 4730473 3961073 4733309 9390064 7962309 5737843 5522805 4996740 3079461 1752363 7031126 7942838 6760268 8295368 9130947 7443303 3380346 3918079 9700265 7061635 3523097 9278935 6949727 4165838 3010064 8159804 8994770 9468729 2832793 2916497 5444396 5929238 3760798 9903808 1641972 4397997 6531178 3218364 9242384 2036475 1500597 8653295 1427003 ,
1960216,Sören Geißler,9976.64,0.000267883,0.00490479,0.0984219,0,17,13,-9.9 -9.9 ,2: 2824377 5154137 ,
7184699,Prof. Gert Schenk,9853.74,0.00216141,0.00903727,0.0361114,1,15,14,-9 -18 -25 -4 -9 -20 -13 -5 -14 -3 -4 -8 ,12: 4178083 9234950 8285209 1651538 8981843 7448614 3917782 3971599 2988999 4701320 1460892 1265063 ,
9709949,Frau Telse Girschner,9801.91,0.00317926,0.00565903,0.186388,0,12,24,-16.5 -27.5 -12.1 -9.9 -7.7 -5.5 -9.9 -5.5 -15.4 -12.1 -3.3 -11 -8.8 -5.5 -11 -17.6 ,16: 9023895 8154797 7572568 1142597 6865660 6837731 4521840 7545146 6399292 8728969 8694608 2539754 2158543 6648349 4583554 4035313 ,
2788885,Herr Rocco Matthäi B.Sc.,9811.2,0.00464203,0.0072343,0.0840297,0,17,12,-4.4 -9.9 -6.6 -16.5 -11 -16.5 -3.3 -7.7 -17.6 -12.1 -13.2 -8.8 -6.6 -14.3 -9.9 -9.9 -18.7 -9.9 -4.4 ,19: 8029820 5750346 4632123 7305103 8796060 1324909 2248588 4418103 6572540 2313703 8744831 6262274 6156975 6858947 4373965 7138197 4484060 2848786 1847180 ,
3701624,Sigurd Geißler,9799.67,0.00586047,0.00384275,0.140651,0,13,20,-6.6 -8.8 -14.3 -11 -17.6 -2.2 -7.7 -11 -11 -8.8 -6.6 -6.6 -19.8 -15.4 -6.6 -6.6 -15.4 -5.5 -2.2 -14.3 -8.8 ,21: 4159443 2889813 5635482 2399539 7728727 5041100 4117793 2894425 1995702 6559278 1133481 6092180 4225681 6661908 4407671 4517190 9794550 8160234 7835526 5699336 5733140 ,
5153238,Matteo Heinz,9500.8,0.0104311,0.00715627,0.132968,1,20,28,-8 -7 -4 -10 -13 -20 -0 -13 -11 -6 -5 -13 -8 -11 -7 -9 -2 -15 -7 -7 -15 -2 -19 -6 -14 -8 -13 -8 -8 -8 -18 -14 -11 -6 -9 -7 -10 -11 -8 -7 -8 -19 -19 -6 -14 -15 -2 -13 -9 -7 -5 -6 ,52: 6736652 5438019 4825782 8736815 3036142 4019802 7245531 8605902 7341673 3507318 7483652 1594450 2179054 1762358 3864571 3094426 4859853 1644777 5341195 5193979 5560835 4561225 1156204 7565354 3490227 4179547 4645629 6509756 3688427 7031940 7294099 9285233 2761083 9992241 1278196 4628143 7442813 4519651 7112442 3300625 7648975 4216080 1488212 4795414 8017257 8836448 8883431 6572947 9761085 3129535 6330518 6547447 ,
4334376,Frau Nevenka Hoffmann,9822.06,0.00274794,0.00688149,0.145107,1,16,22,-19 -3 -12 -9 -11 -12 -3 -4 -5 -10 -9 -7 -14 -15 -10 -8 ,16: 6285901 9215486 7222975 7745473 3683323 9991507 7490596 7992033 1968521 2393208 6456413 4401482 4283678 7325558 4811643 9115273 ,
7572450,Ingried Sauer,9990.35,0.000547557,0.0056554,0.260946,1,21,22,-4 -7 -8 ,3: 7468904 7802339 1900377 ,
6719532,Edwin Eberhardt,9558.01,0.00809644,0.00396985,0.108281,0,11,25,-15.4 -23.1 -6.6 -17.6 -1.1 -14.3 -5.5 -6.6 -6.6 -5.5 -23.1 -5.5 -9.9 -6.6 -16.5 -1.1 -3.3 -3.3 -13.2 -6.6 -12.1 -16.5 -15.4 -8.8 -20.9 -9.9 -7.7 -7.7 -8.8 -7.7 -2.2 -14.3 -12.1 -19.8 -20.9 -9.9 -9.9 -20.9 -7.7 ,39: 5380086 8306838 3097880 1472115 2011104 5293736 9988211 3495166 6442010 9692346 3015095 4711387 2402724 6773350 7313951 2520328 2932715 8223456 3898040 7696589 9691485 8060076 5504031 3974578 7232585 5897497 5034977 1924359 6266232 3841413 4165725 5772706 5147432 3737729 6183823 4849160 2114846 7235695 3907558 ,
5671249,Albert Renner-Schottin,9865.67,0.00144571,0.0031568,0.0390301,0,23,18,-9.9 -8.8 -14.3 -19.8 -12.1 -20.9 -2.2 -19.8 -9.9 -17.6 -6.6 ,11: 9699194 1387162 9700100 6272688 8791775 5899579 6282518 2823383 1776202 2596974 9945484 ,
5109199,Dr. Sibylla Höfig,9932.09,0.00133073,0.00306645,0.0869256,0,15,34,-6.6 -3.3 -20.9 -20.9 -6.6 ,5: 7229905 8810116 9569233 5868668 3202427 ,
7677342,Claudius Zorbach,9907.14,0.00131675,0.0111619,0.145849,1,23,18,-18 -11 -12 -9 -13 -12 -8 -6 -3 ,9: 6287163 6017320 4886285 9661145 7709521 9514335 6020810 9824378 4871024 ,
6257213,Nermin Seifert,9910.89,0.00217249,0.00472033,0.026,1,13,20,-10 -6 -9 -6 -9 -8 -11 -15 -6 -5 ,10: 1457958 3741736 1667931 8607275 5353077 7237862 3806386 2150945 6218413 9794060 ,
5967051,Nikolaos Drewes,9743.16,0.00307568,0.00706284,0.0651895,1,19,16,-6 -2 -16 -8 -11 -9 -2 -25 -6 -14 -4 -4 -12 -6 -13 -11 -8 -6 -10 -10 -9 -10 -8 -6 -21 -16 ,26: 9920619 1439812 2852953 7198149 8822960 6372525 7694351 4999483 3443836 8888361 2625870 8666725 9164102 9589757 7117991 3418762 9230860 8729587 8526192 7634550 1969093 9495617 7464949 8569907 1876319 9948933 ,
7803022,Dr. Remo Hamann,9766.7,0.00460242,0.00519665,0.065025,1,10,15,-18 -14 -7 -10 -5 -9 -5 -7 -8 -15 -9 -9 -14 -19 -19 -8 -6 -10 -7 -11 -10 ,21: 8543267 3741907 7912832 1893236 8740174 8337683 7648788 9901636 5661899 2617399 8579943 4102418 1746851 2042325 7357362 2142973 4432893 8513458 5233429 5968466 6377355 ,
2924860,Ruth Ortmann MBA.,9984.86,0.000382937,0.00374714,0.139843,1,16,12,-11 ,1: 8550529 ,
6330516,Herr Hans-Josef Barth,9526.06,0.00962872,0.00537595,0.0747904,0,16,20,-14.3 -6.6 -8.8 -9.9 -12.1 -8.8 -11 -19.8 -6.6 -6.6 -11 -5.5 -0 -4.4 -4.4 -3.3 -8.8 -16.5 -12.1 -14.3 -13.2 -7.7 -9.9 -14.3 -27.5 -9.9 -7.7 -17.6 -12.1 -11 -9.9 -9.9 -19.8 -13.2 -12.1 -9.9 -5.5 -12.1 -12.1 -8.8 -8.8 -16.5 -3.3 -15.4 -16.5 ,45: 6700841 2667631 1852373 9946906 5909774 1053033 1569928 3250313 6809997 3881649 1019705 9138524 8650232 4057175 3882183 7816078 8811048 9014211 9014214 9192547 2061381 7465116 1658740 6739207 5657124 2922930 8805028 9477323 2236095 1619731 7818153 3347893 7819105 3711424 9201788 1182117 3307407 1032232 3242841 4947341 3119046 6906261 3582816 8635656 3164431 ,
6089956,Gerd Löffler,9850.1,0.00299391,0.00133253,0.094182,1,22,24,-12 -12 -8 -10 -11 -19 -11 -5 -5 -7 -16 -7 -4 -7 -12 -1 ,16: 4990878 8845465 9198705 1989488 5272663 4329948 1274101 1867217 5423509 2888600 7242983 9785818 7910926 7445890 2935263 4670362 ,
6050247,Prof. Elfriede Niemeier B.Eng.,9875.29,0.00309192,0.00436914,0.135009,0,12,8,-15.4 -9.9 -4.4 -11 -16.5 -9.9 -14.3 -15.4 -6.6 -6.6 -6.6 -14.3 -4.4 -12.1 -13.2 ,15: 5861369 5030130 2130755 4618667 4493380 4912763 2174402 2812834 4067233 7931282 3569933 5178560 8534056 7025202 4080882 ,
6503296,Ing. Ralf Schinke,9808.28,0.00590011,0.00353222,0.136122,1,18,25,-15 -14 -11 -8 -11 -4 -5 -4 -9 -9 -7 -0 -2 -14 -9 -12 -9 -3 -9 -6 -14 -15 -6 -9 ,24: 7716357 6876175 6489423 2023875 1159467 3822046 7355007 7293898 8696140 9713582 1161929 9245307 9683597 1994690 3776594 5110808 2012384 6973775 4870013 3778152 7533204 8070330 2324849 6785899 ,
7252570,Nicolai Dowerg,9920.38,0.000664156,0.00789028,0.127153,0,17,8,-13.2 -17.6 -8.8 -19.8 ,4: 8223019 5770060 4317212 7556517 ,
7864377,Ingried Sauer,9704.33,0.004633,0.00608426,0.0890204,1,14,25,-5 -8 -19 -13 -7 -9 -9 -12 -9 -14 -8 -9 -11 -8 -11 -19 -12 -7 -18 -20 -4 -19 -10 -12 -17 -2 -8 ,27: 6680279 7922236 1412221 7440381 6875982 7501881 7402866 5109081 7611133 2404436 9325812 8425607 4300550 2196900 6908428 6282141 3068119 2787606 3336883 7943947 2684632 5326286 7568786 1518847 9866431 4909526 7716190 ,
3751455,Bianca Lorch-Hentschel,9549.83,0.00567167,0.0012301,0.0276454,1,12,39,-15 -19 -14 -20 -12 -19 -11 -6 -6 -10 -10 -12 -9 -10 -14 -6 -10 -6 -19 -4 -14 -0 -7 -10 -16 -8 -7 -16 -12 -10 -9 -18 -18 -8 -4 -6 -5 -13 -8 -9 -15 -6 ,42: 7233613 3069836 8901224 2969420 7503395 6632671 1829702 7547756 9019816 4774832 3291925 8517615 3816226 8476124 1128739 1782171 2655090 2439304 2505093 9753529 2852412 7678001 3673602 8695750 2240716 3735501 5551141 1882909 6668592 3133029 6227348 8551831 8821654 5814225 5852176 6811173 9946351 6130401 1014676 1832551 5288324 1502296 ,
8578474,Erik Johann,9969.14,0.000645032,0.00653864,0.147556,0,16,13,-9.9 -4.4 -17.6 -9.9 ,4: 2954557 5571952 9510485 8178599 ,
3340527,Virginia Etzler,9980.25,0.000866322,0.00555053,0.14366,0,12,25,-9.9 -6.6 -2.2 ,3: 1618825 8629639 7369406 ,
2465937,Sigurd Geißler,9933.76,0.00139469,0.00135613,0.0624657,1,16,22,-10 -3 -19 -18 -5 ,5: 1630449 5270389 7709220 4638974 3305780 ,
8918524,Vito Geisel-Heidrich,9748.28,0.00489854,0.00671483,0.0142162,0,20,15,-9.9 -15.4 -14.3 -9.9 -17.6 -8.8 -2.2 -9.9 -15.4 -8.8 -4.4 -2.2 -5.5 -11 -5.5 -19.8 -11 -9.9 -7.7 -7.7 -19.8 -8.8 -17.6 -15.4 -8.8 ,25: 3555515 2927294 2268795 5172953 1562419 7961578 6592048 4089765 9104754 3105263 1538721 7773727 2065161 3392761 9524400 8223450 3792069 9096993 4081513 4970167 4491879 9421804 2568538 4515810 7243608 ,
6787145,Univ.Prof. Eckhart Lachmann,9367.88,0.00977024,0.000809954,0.0698775,0,12,20,-7.7 -8.8 -8.8 -2.2 -12.1 -6.6 -27.5 -9.9 -19.8 -3.3 -8.8 -19.8 -6.6 -12.1 -20.9 -19.8 -14.3 -9.9 -18.7 -13.2 -8.8 -8.8 -14.3 -20.9 -9.9 -11 -14.3 -11 -19.8 -6.6 -14.3 -0 -20.9 -9.9 -2.2 -9.9 -16.5 -9.9 -14.3 -5.5 -8.8 -13.2 -8.8 -15.4 -8.8 -20.9 -9.9 -2.2 -4.4 -19.8 -9.9 -13.2 -11 ,53: 3063612 7647318 8630495 7571928 6334475 7753961 4161418 5824391 5978588 9418466 1696423 9425112 5083983 1475169 1606606 9105488 7609398 1045291 9458326 3412016 2218790 7713624 2926602 7418815 3854638 9683836 4487225 3017674 4987689 1036835 4329348 7181764 9637397 9263217 2748940 7263374 5320404 4660164 9906687 8815316 3627911 9894544 1727910 6463349 7582462 1212113 9359496 2294885 6589850 1345582 9290138 9449182 4499552 ,
5173762,Dipl.-Ing. Dagmar Mies,9860.23,0.0018464,0.00423513,0.108492,1,18,26,-18 -7 -3 -10 -16 -8 -0 -5 -11 -9 -10 -5 ,12: 6851951 3000927 9394674 2099359 2082087 1541192 7322671 6209847 9591943 4549127 6999337 4012633 ,
8350576,Klaus Peter Bohnbach,9673.93,0.00654429,0.00719595,0.121678,1,18,15,-11 -6 -11 -6 -9 -17 -7 -6 -8 -9 -10 -8 -6 -10 -8 -11 -12 -11 -5 -20 -13 -8 -5 -12 -11 -3 -14 -7 -8 -18 -1 -9 -5 -5 -7 -6 -2 -11 ,38: 3248605 1271786 4821441 5312849 8463441 9865934 8151565 1054114 4406406 8893824 6857697 1279668 5121416 7398579 3915248 9246438 5968815 2219678 6408339 9859144 1580443 3137619 7834544 1670235 3644197 3842713 9836100 9205844 4239483 4036094 5166954 2068008 7027608 2069159 6430353 9625477 1653899 7323029 ,
5256690,Univ.Prof. Dino Dippel B.Sc.,9903.69,0.0010353,0.00315945,0.116839,0,12,32,-9.9 -6.6 -16.5 -6.6 -15.4 -9.9 -4.4 ,7: 8251048 1737012 4014871 9831987 6911078 5522946 5729474 ,
9062439,Carolin Ullrich,9644.06,0.00667346,0.000361616,0.135074,0,22,6,-8.8 -8.8 -14.3 -8.8 -11 -13.2 -5.5 -6.6 -4.4 -11 -16.5 -4.4 -0 -18.7 -6.6 -9.9 -5.5 -11 -23.1 -6.6 -9.9 -5.5 -9.9 -11 -15.4 -7.7 -11 -14.3 -12.1 -9.9 -5.5 -15.4 -11 -9.9 -13.2 ,35: 1564190 4853308 9971852 3306876 2213566 5767778 8895482 3286632 2773219 9145540 4612630 5745241 6696122 2746651 7913588 6024964 8207336 6629395 8257630 8476982 1954902 2543471 6492305 9931729 1649549 1948303 6840909 1617692 8946384 5508953 3905607 1023932 3633594 8525571 4669669 ,
5447508,Ben Metz MBA.,9924.25,0.000668787,0.00208659,0.0947021,0,17,23,-17.6 -20.9 -17.6 -5.5 ,4: 4408560 9865782 7197486 5506524 ,
6142962,Friedrich-Wilhelm Austermühle,9785.49,0.00593197,0.00367858,0.11044,1,15,15,-14 -10 -3 -7 -10 -9 -11 -10 -5 -11 -4 -5 -5 -2 -9 -9 -8 -14 -5 -5 -8 -7 -5 -14 -13 ,25: 9260678 7683868 6099770 9035393 8541206 8610038 4690802 1477592 5701788 4335680 1730303 7175350 3108183 3279950 5139895 3195371 5664055 8615026 2824117 5095774 5044311 1904868 5714947 4408147 6313317 ,
8432386,Dipl.-Ing. Inge Holzapfel B.A.,9828.21,0.00257329,0.00529902,0.0981009,1,17,26,-18 -15 -3 -2 -6 -16 -9 -8 -9 -8 -5 -10 -6 -6 -14 -12 -3 -2 -12 -2 -8 ,21: 3829478 7240854 5982840 8631817 2332459 9873173 4911284 7614948 9998542 7018029 6733288 7385567 9950141 3818829 6092110 8211634 3646327 8610301 7555492 6248004 7367484 ,
5466346,Ing. André Scheel MBA.,9804.54,0.00454086,0.00580216,0.0684816,1,19,16,-8 -5 -8 -19 -8 -6 -14 -8 -7 -16 -7 -10 -7 -7 -14 -10 -1 -14 -2 -6 -4 -0 -13 -4 -10 -2 ,26: 3759285 7859656 8290134 3177085 3294374 3519032 3649874 6500992 7636972 8787133 5478913 5685922 2930971 9415523 9176111 6407337 9144724 4835504 5885357 2172488 4209422 9871921 1957052 9755466 2910021 9314085 ,
5511476,Elma Fliegner-Tintzmann,10014.9,0.000339527,0.0101261,0.0315622,1,17,23,-3 ,1: 8755692 ,
5179360,Ivo Hartung,10007.7,4.78136e-05,0.00884876,0.127756,1,14,41,,0: ,
4608658,Ing. Claus-Dieter Sager,9592.75,0.00702146,0.010799,0.1285,0,14,27,-17.6 -17.6 -20.9 -9.9 -22 -7.7 -14.3 -9.9 -11 -8.8 -13.2 -5.5 -8.8 -6.6 -15.4 -6.6 -14.3 -12.1 -17.6 -11 -3.3 -9.9 -8.8 -5.5 -7.7 -15.4 -8.8 -11 -11 -9.9 -20.9 -9.9 -13.2 -20.9 -4.4 -2.2 -19.8 -7.7 ,38: 3373764 2664943 1865583 9189432 1375881 4838740 7790620 6629258 2187750 5769161 5299857 9276315 8642315 4136334 6397169 7897967 6590179 7770542 7200349 8577598 2103651 8789166 5009632 6485717 8472065 2925397 4136406 3223847 6361068 3691141 3287478 6271277 9962590 9793945 6757716 3985021 8150468 4935484 ,
7623223,Harold Gorlitz-Bien,10010.8,0.000351492,0.00598856,0.0209548,1,15,11,-12 -0 ,2: 4622181 3044400 ,
5409512,Claudius Zorbach,9797.78,0.00422402,0.00246543,0.154834,1,18,27,-10 -9 -8 -13 -0 -7 -5 -3 -10 -2 -8 -7 -10 -5 -2 -6 -9 -18 -15 -12 -8 -14 -6 ,23: 2271416 9780615 1983258 2358210 8638045 2432271 1305843 9697359 2141030 8091507 3559197 3620254 6976453 6973791 9187650 8135882 9354128 9806375 6216974 7999022 6179707 3383016 9190977 ,
3304353,Albert Renner-Schottin,9841,0.00157719,0.00665969,0.111045,0,8,13,-9.9 -15.4 -2.2 -1.1 -17.6 -9.9 -15.4 -15.4 -17.6 -4.4 -5.5 -8.8 -15.4 -11 ,14: 6136044 8976259 7481295 9252507 2033504 2624709 2381100 8402092 2033710 4864583 1049487 1334265 5125221 9749179 ,
3123174,Abram Pergande B.Eng.,9965.62,0.000232922,0.00502911,0.00893525,0,10,1,-20.9 -20.9 -13.2 ,3: 3503680 6408056 3493591 ,
6623542,Edelgard Kensy,9749.13,0.00323079,0.00202979,0.0384052,0,16,29,-15.4 -5.5 -6.6 -6.6 -17.6 -20.9 -11 -16.5 -16.5 -13.2 -27.5 -5.5 -5.5 -18.7 -12.1 -4.4 -14.3 -3.3 -7.7 -16.5 -9.9 -8.8 ,22: 4185928 7798069 2750141 3914291 5230527 1295349 2698031 9130641 7790749 6226428 7115974 1954937 8881686 4228320 8530842 3877296 3067386 2198561 7494193 9776358 3406308 9734783 ,
1490528,Balthasar Säuberlich,9884.75,0.00405849,0.00717771,0.0713528,1,13,31,-11 -9 -15 -15 -11 -19 -7 -8 -9 -6 -2 -12 -1 -11 ,14: 2754692 7133818 7637251 1750500 2263521 4024012 6166425 7765307 9313604 5255990 4952220 6371034 5743693 4517109 ,
8139965,Ayse Köhler,9947.94,0.000246873,0.00659309,0.165346,1,16,22,,0: ,
6694008,Univ.Prof. Aloisia Dowerg MBA.,9794.62,0.00310243,0.00559608,0.12731,0,17,16,-6.6 -6.6 -14.3 -0 -15.4 -7.7 -20.9 -9.9 -8.8 -15.4 -6.6 -20.9 -12.1 -20.9 -22 -15.4 -11 -8.8 -8.8 -3.3 ,20: 9543187 3726706 1453024 4302856 3674525 1145679 1195564 9222435 8543847 4352431 5224864 3620881 5641126 7088002 8837519 1027930 1359743 9728924 8650525 3582741 ,
5559008,Liesa Säuberlich,9971.29,0.000686124,0.00347987,0.0288494,0,19,26,-17.6 -11 -16.5 -4.4 ,4: 8761171 1125269 4637036 2677271 ,
9535582,Univ.Prof. Emmerich Wende,9782.08,0.00526858,0.00157288,0.195449,0,11,21,-14.3 -6.6 -6.6 -1.1 -3.3 -19.8 -14.3 -3.3 -16.5 -16.5 -17.6 -17.6 -8.8 -4.4 -8.8 -5.5 -14.3 -4.4 -20.9 ,19: 9522424 5429397 5634605 4365910 7463612 4466495 5328469 8195889 9441280 5722488 4225769 5890659 1266974 3252163 3978689 6208551 6781690 4725625 8411483 ,
8612593,Mareike Trommler B.Eng.,9828.93,0.00294592,0.00440099,0.129249,0,14,37,-5.5 -14.3 -6.6 -9.9 -7.7 -5.5 -9.9 -6.6 -8.8 -16.5 -3.3 -16.5 -11 -8.8 -9.9 -20.9 -3.3 ,17: 1466811 1324676 8920952 8143309 3499496 1599794 8557943 1810222 6082024 8030729 5256934 1345783 9566163 2154461 5726840 1460879 4591847 ,
3023803,Vadim Carsten B.Eng.,9893.13,0.00210154,0.00583472,0.172342,1,21,13,-13 -15 -11 -12 -7 -10 -9 -11 -10 -8 ,10: 3300828 1583408 4220041 3374286 7159936 4311458 7883442 1165705 6641655 7715245 ,
4357156,Sigurd Geißler,9681.54,0.00563631,0.00366539,0.0223068,0,11,30,-18.7 -0 -5.5 -20.9 -4.4 -5.5 -8.8 -9.9 -20.9 -20.9 -5.5 -12.1 -0 -0 -6.6 -11 -5.5 -4.4 -17.6 -15.4 -14.3 -15.4 -6.6 -9.9 -14.3 -8.8 -2.2 -7.7 -3.3 -27.5 ,30: 1202062 8492265 9158568 6761502 4532561 7301505 2103948 9057241 7773177 5865658 4475689 2477902 3816018 6255289 1030413 3729200 9084824 5937507 6826200 3154228 8309809 2883436 7480371 9798210 9342550 4173069 3830777 9682095 8338684 3681953 ,
6590828,Ernst-Dieter Bolander-Müller,9323.18,0.0128257,0.00601672,0.0499621,0,15,11,-9.9 -5.5 -19.8 -1.1 -16.5 -12.1 -16.5 -3.3 -9.9 -9.9 -9.9 -9.9 -14.3 -3.3 -5.5 -19.8 -8.8 -17.6 -9.9 -23.1 -9.9 -3.3 -5.5 -8.8 -14.3 -17.6 -12.1 -9.9 -7.7 -23.1 -15.4 -9.9 -22 -12.1 -15.4 -11 -8.8 -11 -6.6 -9.9 -7.7 -9.9 -9.9 -11 -7.7 -4.4 -14.3 -9.9 -20.9 -5.5 -9.9 -12.1 -1.1 -12.1 -3.3 -7.7 -8.8 -7.7 -15.4 -9.9 -11 -5.5 -11 -16.5 -5.5 ,65: 4237400 2215603 1827864 4337240 4572293 6460028 3038307 8032732 1633131 4888883 1079375 5831161 5785112 4933837 6534912 7102068 5235646 2290815 6257702 6510459 9970155 7176866 8481853 5864673 2903960 2887896 4774918 6251769 5499335 2538739 7877321 3486772 5269908 8602266 3675703 9152751 9257115 2136766 2532482 1806968 3994732 2515908 7648995 2081131 7189453 9551743 3254719 1556838 3852844 2896846 6207808 5355201 2413709 8079605 2221263 1671779 2930993 6362649 9418913 8932850 7035888 3928855 9923048 1558736 9244731 ,
5731454,Vadim Carsten B.Eng.,10003.6,8.96738e-06,0.00187644,0.109263,1,12,16,,0: ,
